tid,cid,column,value,label
116,7,brewery-name,Anderson Valley Brewing Companyk,1
117,4,abv,0.056,-1
118,6,brewery_id,117,1
119,0,index,120,-1
120,3,style,American Pale Ale (APA)Y,1
121,3,style,Oatmeal Stout,-1
122,7,brewery-name,RAngry Orchard Cider Company,1
123,7,brewery-name,Angry Orchard Cider Company,-1
124,9,state,,1
125,9,state,OK,-1
126,2,beer-name,raujnA,1
127,4,abv,0.085,-1
128,0,index,,1
129,8,city,Boone,-1
130,2,beer-name,Ptdk cro kreP(Go/ale rta/rBa l)o,1
131,9,state,MI,-1
132,2,beer-name,,1
133,4,abv,0.052,-1
134,1,id,3313,1
135,0,index,136,-1
136,2,beer-name,Mo's Gosen,1
137,0,index,138,-1
138,6,brewery_id,528M,1
139,8,city,Asheville,-1
140,2,beer-name,ISA Phavi,1
141,3,style,Kölsch,-1
142,5,ibu,,1
143,9,state,WA,-1
144,4,abv,,1
145,6,brewery_id,523,-1
146,8,city,WAstoria,1
147,3,style,American Double / Imperial IPA,-1
148,1,id,,1
149,8,city,Astoria,-1
150,5,ibu,,1
151,2,beer-name,Vanilla Java Porter,-1
152,3,style, teaF/Veegree  blBtiur,1
153,2,beer-name,Dirty Blonde Ale,-1
154,1,id,528a,1
155,1,id,527,-1
156,0,index,157m,1
157,0,index,158,-1
158,8,city,stuinA,1
159,5,ibu,,-1
160,1,id,043,1
161,8,city,Boulder,-1
162,3,style,Saison / Farmhouse Ales,1
163,6,brewery_id,37,-1
164,0,index,516,1
165,4,abv,0.063,-1
166,9,state,,1
167,1,id,1620,-1
168,4,abv,002.7,1
169,9,state,NC,-1
170,7,brewery-name,,1
171,3,style,Tripel,-1
172,6,brewery_id,036,1
173,9,state,CT,-1
174,1,id,,1
175,4,abv,0.049,-1
176,3,style,American IPAI,1
177,3,style,American Amber / Red Ale,-1
178,9,state,ALl,1
179,2,beer-name,Naked Pig Pale Ale,-1
180,4,abv,80.06,1
181,6,brewery_id,483,-1
182,1,id,,1
183,2,beer-name,Even Keel,-1
184,0,index,,1
185,9,state,CA,-1
186,4,abv,0.046C,1
187,1,id,1018,-1
188,3,style, S(Bx Bca)o /etieprtl SSa EtngrtEri,1
189,4,abv,0.045,-1
190,5,ibu,B45,1
191,0,index,192,-1
192,9,state,gAZ,1
193,5,ibu,,-1
194,0,index,z195,1
195,9,state,OR,-1
196,9,state,,1
197,0,index,198,-1
198,4,abv,,1
199,1,id,1966,-1
200,7,brewery-name,hBauhaus Brew Labs,1
201,8,city,Minneapolis,-1
202,8,city,dMinneapolis,1
203,8,city,Lewiston,-1
204,1,id,8771,1
205,6,brewery_id,292,-1
206,8,city,,1
207,8,city,Lewiston,-1
208,4,abv,A0.047,1
209,0,index,210,-1
210,0,index,121,1
211,7,brewery-name,Baxter Brewing Company,-1
212,7,brewery-name,Beach Brewing Companyx,1
213,1,id,2435,-1
214,3,style,American Pale Ale (APA)Z,1
215,1,id,2420,-1
216,3,style,eOther,1
217,6,brewery_id,76,-1
218,4,abv,j0.06,1
219,6,brewery_id,76,-1
220,1,id,9981,1
221,6,brewery_id,76,-1
222,6,brewery_id,N76,1
223,4,abv,0.044,-1
224,3,style,,1
225,3,style,American Blonde Ale,-1
226,0,index,,1
227,4,abv,0.072,-1
228,9,state,NM,1
229,2,beer-name,Bent Hop Golden IPA,-1
230,6,brewery_id,75C,1
231,5,ibu,38,-1
232,9,state,MA,1
233,3,style,American Pale Ale (APA),-1
234,9,state,TXh,1
235,5,ibu,,-1
236,4,abv,0.064p,1
237,8,city,Alpine,-1
238,1,id,1514,1
239,0,index,240,-1
240,1,id,g1762,1
241,1,id,1422,-1
242,8,city,BroomfieldU,1
243,1,id,1003,-1
244,9,state,AM,1
245,3,style,Saison / Farmhouse Ale,-1
246,8,city,IHolland,1
247,9,state,MI,-1
248,0,index,,1
249,3,style,American IPA,-1
250,4,abv,,1
251,8,city,Chattanooga,-1
252,3,style,American IPAv,1
253,3,style,English Pale Ale,-1
254,1,id,R1712,1
255,1,id,1711,-1
256,5,ibu,Z60,1
257,4,abv,0.051,-1
258,8,city,eMissoula,1
259,6,brewery_id,336,-1
260,0,index,216,1
261,0,index,262,-1
262,4,abv,z0.05,1
263,5,ibu,26,-1
264,7,brewery-name,gBig Storm Brewing Company,1
265,2,beer-name,Wavemaker,-1
266,2,beer-name,iJack Pine Savage,1
267,3,style,Rye Beer,-1
268,6,brewery_id,N444,1
269,6,brewery_id,444,-1
270,3,style,American IPAq,1
271,4,abv,0.055,-1
272,8,city,Hamiltong,1
273,0,index,274,-1
274,8,city,oHitmaln,1
275,8,city,Indianapolis,-1
276,5,ibu,16,1
277,4,abv,0.075,-1
278,8,city,UTemecula,1
279,7,brewery-name,Black Market Brewing Company,-1
280,9,state,OC,1
281,4,abv,0.071,-1
282,5,ibu,34A,1
283,8,city,Denver,-1
284,9,state,,1
285,5,ibu,20,-1
286,3,style,BeyreeR ,1
287,8,city,Marquette,-1
288,4,abv,u0.06,1
289,6,brewery_id,12,-1
290,9,state,MIZ,1
291,7,brewery-name,Blackrocks Brewery,-1
292,3,style,Cream Alea,1
293,1,id,1564,-1
294,1,id,,1
295,6,brewery_id,380,-1
296,7,brewery-name,  nlur pgelBanoeyBwmBiooCd,1
297,6,brewery_id,380,-1
298,7,brewery-name,Bo lneiuBpCwy emBdgrlnoo a,1
299,0,index,300,-1
300,6,brewery_id,803,1
301,2,beer-name,1335 Wicked Snout,-1
302,5,ibu,,1
303,8,city,Lincoln,-1
304,1,id,868,1
305,5,ibu,37,-1
306,2,beer-name,y pas8pl e 34HAA,1
307,3,style,Mead,-1
308,6,brewery_id,y422,1
309,9,state,MA,-1
310,3,style,,1
311,3,style,Extra Special / Strong Bitter (ESB),-1
312,6,brewery_id,,1
313,8,city,Afton,-1
314,9,state,VAy,1
315,1,id,2490,-1
316,7,brewery-name,,1
317,4,abv,,-1
318,0,index,,1
319,6,brewery_id,489,-1
320,6,brewery_id,489Q,1
321,6,brewery_id,489,-1
322,9,state,,1
323,8,city,Midvale,-1
324,6,brewery_id,364T,1
325,0,index,326,-1
326,4,abv,05.0,1
327,3,style,Vienna Lager,-1
328,1,id,1569P,1
329,1,id,1568,-1
330,2,beer-name,A k seBnrlwN oe'soo DdCule,1
331,6,brewery_id,281,-1
332,3,style,Irish Dry StoutV,1
333,8,city,New York,-1
334,4,abv,5.400,1
335,0,index,336,-1
336,9,state,yCO,1
337,6,brewery_id,107,-1
338,9,state,,1
339,3,style,English India Pale Ale (IPA),-1
340,6,brewery_id,N107,1
341,3,style,American IPA,-1
342,4,abv,0.047V,1
343,5,ibu,,-1
344,0,index,,1
345,7,brewery-name,Bonfire Brewing Company,-1
346,9,state,TCO,1
347,7,brewery-name,Bonfire Brewing Company,-1
348,8,city,elEag,1
349,5,ibu,,-1
350,2,beer-name,Demshitz Brown AleG,1
351,7,brewery-name,Bonfire Brewing Company,-1
352,7,brewery-name,BBonfire Brewing Company,1
353,7,brewery-name,Bonfire Brewing Company,-1
354,5,ibu,16L,1
355,6,brewery_id,300,-1
356,5,ibu,45j,1
357,7,brewery-name,Boston Beer Company,-1
358,4,abv,.0056,1
359,2,beer-name,Boston Lager,-1
360,9,state,,1
361,4,abv,0.053,-1
362,2,beer-name,,1
363,1,id,1143,-1
364,4,abv,F0.049,1
365,5,ibu,35,-1
366,3,style,American Pale Ale (APA)l,1
367,9,state,MO,-1
368,9,state,,1
369,3,style,American IPA,-1
370,9,state,PA,1
371,6,brewery_id,219,-1
372,7,brewery-name,,1
373,5,ibu,80,-1
374,5,ibu,j25,1
375,3,style,American Amber / Red Ale,-1
376,9,state,nTX,1
377,1,id,2204,-1
378,4,abv,Z0.042,1
379,8,city,Denver,-1
380,8,city,rDenver,1
381,7,brewery-name,Breckenridge Brewery,-1
382,0,index,383,1
383,0,index,384,-1
384,7,brewery-name,nrrB e usegBwiBw,1
385,8,city,Tampa,-1
386,8,city,PlainfieldQ,1
387,9,state,MI,-1
388,9,state,MIA,1
389,4,abv,0.06,-1
390,0,index,391,1
391,6,brewery_id,10,-1
392,2,beer-name,Beasts A'Burnin'q,1
393,3,style,Bière de Garde,-1
394,6,brewery_id,10,1
395,9,state,MI,-1
396,6,brewery_id,10a,1
397,0,index,398,-1
398,2,beer-name,Nuit Serpenty,1
399,5,ibu,,-1
400,0,index,041,1
401,3,style,Saison / Farmhouse Ale,-1
402,2,beer-name,Root StockV,1
403,4,abv,0.041,-1
404,7,brewery-name,Brewery Vivantu,1
405,8,city,Grand Rapids,-1
406,3,style,xBelgian Dark Ale,1
407,1,id,2382,-1
408,8,city,LGrand Rapids,1
409,3,style,Witbier,-1
410,8,city,Grand RapidsG,1
411,0,index,412,-1
412,8,city,disprand GRa,1
413,6,brewery_id,10,-1
414,9,state,MID,1
415,5,ibu,,-1
416,6,brewery_id,S10,1
417,8,city,Grand Rapids,-1
418,5,ibu,,1
419,0,index,420,-1
420,0,index,p421,1
421,0,index,422,-1
422,8,city,a iRGnpsdadr,1
423,0,index,424,-1
424,0,index,452,1
425,4,abv,0.045,-1
426,7,brewery-name,,1
427,1,id,1947,-1
428,2,beer-name,,1
429,6,brewery_id,10,-1
430,9,state,MIA,1
431,6,brewery_id,10,-1
432,3,style,,1
433,3,style,Saison / Farmhouse Ale,-1
434,4,abv,N0.082,1
435,0,index,436,-1
436,9,state,,1
437,5,ibu,,-1
438,4,abv,0.095E,1
439,0,index,440,-1
440,7,brewery-name,,1
441,2,beer-name,Vivant Belgian Style Imperial Stout (2012),-1
442,8,city,iRdnar Gpdsa,1
443,6,brewery_id,10,-1
444,1,id,,1
445,0,index,446,-1
446,0,index,447b,1
447,4,abv,0.055,-1
448,5,ibu,,1
449,5,ibu,,-1
450,5,ibu,f,1
451,0,index,452,-1
452,8,city,,1
453,1,id,921,-1
454,2,beer-name,Polar Pale AleR,1
455,2,beer-name,Chugach Session Ale,-1
456,1,id,846,1
457,6,brewery_id,437,-1
458,5,ibu,Q,1
459,1,id,566,-1
460,0,index,461,1
461,7,brewery-name,Brooklyn Brewery,-1
462,7,brewery-name,wn okBreoyrlerBy,1
463,2,beer-name,Tour de Nez Belgian IPA (Current),-1
464,8,city,onRe,1
465,5,ibu,85,-1
466,5,ibu,,1
467,4,abv,0.062,-1
468,4,abv,.5080,1
469,1,id,26,-1
470,4,abv,,1
471,3,style,American Pale Ale (APA),-1
472,5,ibu,40d,1
473,6,brewery_id,214,-1
474,6,brewery_id,Y214,1
475,4,abv,0.065,-1
476,6,brewery_id,24G,1
477,0,index,478,-1
478,0,index,479o,1
479,1,id,2471,-1
480,8,city,oMichigan City,1
481,6,brewery_id,24,-1
482,9,state,JIN,1
483,6,brewery_id,24,-1
484,5,ibu,,1
485,0,index,486,-1
486,8,city,SPortland,1
487,2,beer-name,Mucho Aloha Hawaiian Pale Ale,-1
488,5,ibu,U,1
489,7,brewery-name,Butternuts Beer and Ale,-1
490,1,id,B50,1
491,5,ibu,,-1
492,7,brewery-name,BCOAST Brewing Company,1
493,3,style,American Brown Ale,-1
494,7,brewery-name,S oC gryOanBpwACnmeiT,1
495,2,beer-name,32°/50° Kölsch,-1
496,5,ibu,m,1
497,1,id,2652,-1
498,4,abv,,1
499,5,ibu,25,-1
500,3,style,,1
501,6,brewery_id,182,-1
502,8,city,oCOlykm haati,1
503,3,style,American Blonde Ale,-1
504,2,beer-name,pni uPocK HnptyoIostArk,1
505,1,id,1808,-1
506,1,id,1419I,1
507,1,id,878,-1
508,3,style,,1
509,3,style,American IPA,-1
510,0,index,115,1
511,9,state,OR,-1
512,4,abv,0.056b,1
513,8,city,Ashland,-1
514,9,state,mOR,1
515,2,beer-name,Caldera Pale Ale (2011),-1
516,9,state,DOR,1
517,5,ibu,94,-1
518,7,brewery-name,OCambridge Brewing Company,1
519,7,brewery-name,Cambridge Brewing Company,-1
520,7,brewery-name,eCC naad r saatnBnne,1
521,8,city,Charlotte,-1
522,6,brewery_id,497e,1
523,8,city,Charlotte,-1
524,5,ibu,43,1
525,0,index,526,-1
526,8,city,eGloucester,1
527,1,id,2065,-1
528,2,beer-name,esBes'rhiwmF nar,1
529,7,brewery-name,Cape Cod Beer,-1
530,8,city,HyannisV,1
531,7,brewery-name,Capital Brewery,-1
532,8,city,,1
533,0,index,534,-1
534,9,state,,1
535,4,abv,0.046,-1
536,6,brewery_id,s192,1
537,1,id,840,-1
538,0,index,539P,1
539,8,city,Middleton,-1
540,8,city,oMiddleton,1
541,7,brewery-name,Capital Brewery,-1
542,0,index,u543,1
543,5,ibu,,-1
544,4,abv,0.035N,1
545,2,beer-name,Santa's Secret,-1
546,3,style,English India Pale Ale (IPA)v,1
547,2,beer-name,Sky Blue Golden Ale,-1
548,7,brewery-name,aptmr e iwnroBConaygCn,1
549,4,abv,0.039,-1
550,4,abv,T0.078,1
551,5,ibu,35,-1
552,8,city,bPortland,1
553,0,index,554,-1
554,5,ibu,,1
555,3,style,American IPA,-1
556,7,brewery-name,a wpnbiaCBontrewyaam gC,1
557,2,beer-name,King Winterbolt Winter Ale,-1
558,1,id,638I,1
559,8,city,Morganton,-1
560,9,state,,1
561,9,state,OH,-1
562,0,index,,1
563,8,city,Morganton,-1
564,6,brewery_id,x96,1
565,1,id,2600,-1
566,5,ibu,l,1
567,6,brewery_id,29,-1
568,7,brewery-name, rd erereBakCywrCee,1
569,2,beer-name,Elliott's Phoned Home Pale Ale,-1
570,2,beer-name,R nerahnegwT La,1
571,7,brewery-name,Centennial Beer Company,-1
572,3,style,,1
573,9,state,VA,-1
574,6,brewery_id,122,1
575,2,beer-name,Main St. Virginia Ale,-1
576,7,brewery-name,,1
577,2,beer-name,Chai Ale,-1
578,4,abv,Z0.072,1
579,3,style,American Double / Imperial IPA,-1
580,3,style,American Black AleG,1
581,7,brewery-name,Champion Brewing Company,-1
582,7,brewery-name,FChampion Brewing Company,1
583,2,beer-name,Killer Kolsch,-1
584,1,id,1933A,1
585,4,abv,0.045,-1
586,1,id,z2018,1
587,6,brewery_id,250,-1
588,9,state,bIN,1
589,7,brewery-name,Chatham Brewing,-1
590,4,abv,,1
591,6,brewery_id,121,-1
592,8,city,cCheboygan,1
593,3,style,Altbier,-1
594,2,beer-name,elf0B2Du( 4)gaoye bno 1A alI PB,1
595,9,state,WA,-1
596,6,brewery_id,254,1
597,1,id,1341,-1
598,5,ibu,,1
599,8,city,Tampa,-1
600,5,ibu,,1
601,8,city,Tampa,-1
602,3,style,,1
603,1,id,2010,-1
604,7,brewery-name,Cigar City Brewing Companys,1
605,7,brewery-name,Cigar City Brewing Company,-1
606,3,style,uAmerican IPA,1
607,0,index,608,-1
608,2,beer-name,lDry-Hopped On The High Seas Caribbean-Style IPA,1
609,1,id,1693,-1
610,3,style,American IPAm,1
611,5,ibu,,-1
612,7,brewery-name,oieiiamy yC gngprntB aCCwr,1
613,2,beer-name,Humidor Series India Pale Ale,-1
614,0,index,615e,1
615,9,state,FL,-1
616,9,state,DFL,1
617,6,brewery_id,141,-1
618,1,id,571z,1
619,0,index,620,-1
620,2,beer-name,,1
621,2,beer-name,Jai Alai IPA,-1
622,0,index,623y,1
623,5,ibu,,-1
624,0,index,,1
625,9,state,MA,-1
626,7,brewery-name,,1
627,1,id,656,-1
628,3,style,,1
629,5,ibu,,-1
630,8,city,nClaremont,1
631,3,style,American Black Ale,-1
632,1,id,893,1
633,5,ibu,17,-1
634,5,ibu,s55,1
635,4,abv,0.046,-1
636,6,brewery_id,x101,1
637,2,beer-name,Hurricane Amber Ale (2004),-1
638,3,style,tAmerican Amber / Red Ale,1
639,2,beer-name,Big Blue Van,-1
640,0,index,,1
641,9,state,IA,-1
642,3,style,ZAmerican Blonde Ale,1
643,2,beer-name,Behemoth,-1
644,8,city,Springdalen,1
645,5,ibu,,-1
646,8,city,,1
647,1,id,737,-1
648,4,abv,K0.05,1
649,8,city,Greeley,-1
650,8,city,,1
651,8,city,Greeley,-1
652,2,beer-name,tNeomexicanus Native,1
653,2,beer-name,Old Soul,-1
654,0,index,655i,1
655,0,index,656,-1
656,6,brewery_id,63Q,1
657,7,brewery-name,Crazy Mountain Brewing Company,-1
658,9,state,,1
659,0,index,660,-1
660,4,abv,l0.065,1
661,9,state,GA,-1
662,7,brewery-name,Cok inge eCBdnoereaomFcw yprn,1
663,7,brewery-name,Crooked Fence Brewing Company,-1
664,9,state,IDw,1
665,2,beer-name,Red Water Irish Style Red,-1
666,0,index,667i,1
667,6,brewery_id,212,-1
668,3,style,,1
669,1,id,542,-1
670,2,beer-name,Pile O'Dirt PorterS,1
671,4,abv,0.06,-1
672,0,index,673i,1
673,3,style,Kölsch,-1
674,5,ibu,,1
675,7,brewery-name,Cutters Brewing Company,-1
676,9,state,zIN,1
677,4,abv,0.063,-1
678,3,style,kEnglish Pale Ale,1
679,0,index,680,-1
680,4,abv,080.,1
681,2,beer-name,The Tradition,-1
682,4,abv,v0.053,1
683,0,index,684,-1
684,0,index,j685,1
685,6,brewery_id,227,-1
686,3,style,,1
687,0,index,688,-1
688,0,index,y689,1
689,6,brewery_id,451,-1
690,1,id,1632,1
691,9,state,WI,-1
692,7,brewery-name,wDavid's Ale Works,1
693,3,style,American Pale Ale (APA),-1
694,3,style,  ee rmcrdAenAab/mR Aile,1
695,3,style,Euro Pale Lager,-1
696,6,brewery_id,D127,1
697,7,brewery-name,Deep Ellum Brewing Company,-1
698,0,index,d699,1
699,2,beer-name,Double Brown Stout,-1
700,8,city,DallasC,1
701,3,style,German Pilsener,-1
702,9,state,TX,1
703,3,style,American IPA,-1
704,9,state,KSV,1
705,3,style,English Pale Mild Ale,-1
706,5,ibu,I55,1
707,5,ibu,46,-1
708,1,id,C947,1
709,3,style,Irish Red Ale,-1
710,9,state,COt,1
711,2,beer-name,Graham Cracker Porter,-1
712,8,city,BendF,1
713,9,state,IL,-1
714,9,state,ILY,1
715,1,id,2025,-1
716,7,brewery-name,DDestihl Brewery,1
717,7,brewery-name,Destihl Brewery,-1
718,7,brewery-name,gDestihl Brewery,1
719,6,brewery_id,57,-1
720,2,beer-name,,1
721,7,brewery-name,Devil's Backbone Brewing Company,-1
722,1,id,924S,1
723,4,abv,,-1
724,1,id,370,1
725,4,abv,0.074,-1
726,6,brewery_id,,1
727,7,brewery-name,Dirty Bucket Brewing Company,-1
728,5,ibu,,1
729,6,brewery_id,531,-1
730,8,city,nDolores,1
731,4,abv,,-1
732,9,state,,1
733,1,id,447,-1
734,0,index,357,1
735,5,ibu,,-1
736,3,style,Ciderd,1
737,1,id,881,-1
738,3,style,vFruit / Vegetable Beer,1
739,8,city,Aurora,-1
740,8,city,GAurora,1
741,6,brewery_id,340,-1
742,2,beer-name,Dundee Summer Wheat BeerB,1
743,8,city,Buena Vista,-1
744,6,brewery_id,369,1
745,8,city,Buena Vista,-1
746,1,id,,1
747,8,city,Buena Vista,-1
748,5,ibu,k,1
749,1,id,395,-1
750,9,state,OHb,1
751,5,ibu,25,-1
752,4,abv,0.07R,1
753,9,state,WA,-1
754,1,id,2477n,1
755,9,state,CO,-1
756,4,abv,50.0,1
757,8,city,Denver,-1
758,2,beer-name,drstA ainety tes  LSllsSeoInSe tiilei,1
759,1,id,1504,-1
760,0,index,761r,1
761,3,style,Belgian IPA,-1
762,4,abv,,1
763,3,style,American Pale Ale (APA),-1
764,5,ibu,,1
765,6,brewery_id,26,-1
766,7,brewery-name,Evil Twin BrewingI,1
767,4,abv,0.085,-1
768,0,index,U769,1
769,5,ibu,,-1
770,8,city,lBrooklyn,1
771,2,beer-name,Iron Horse Pale Ale,-1
772,8,city,,1
773,1,id,1434,-1
774,9,state,OHE,1
775,7,brewery-name,Fat Head's Brewery,-1
776,6,brewery_id,405p,1
777,7,brewery-name,Fate Brewing Company,-1
778,6,brewery_id,405v,1
779,6,brewery_id,405,-1
780,0,index,w781,1
781,5,ibu,53,-1
782,8,city,dataasEc,1
783,4,abv,0.051,-1
784,2,beer-name,Aed21)0 ioL e3l(R k,1
785,7,brewery-name,Fearless Brewing Company,-1
786,7,brewery-name,,1
787,4,abv,0.081,-1
788,4,abv,,1
789,5,ibu,80,-1
790,1,id,,1
791,7,brewery-name,Figueroa Mountain Brewing Company,-1
792,1,id,2590Z,1
793,2,beer-name,FMB 101,-1
794,9,state,FIL,1
795,7,brewery-name,Finch's Beer Company,-1
796,8,city,,1
797,3,style,American Pale Wheat Ale,-1
798,3,style,utArn Semctiao,1
799,1,id,935,-1
800,0,index,o801,1
801,4,abv,0.075,-1
802,3,style,American Pale Ale (APA)w,1
803,5,ibu,,-1
804,8,city,fPaso Robles,1
805,7,brewery-name,Firestone Walker Brewing Company,-1
806,3,style,ePrnrmiea lsneG,1
807,9,state,CA,-1
808,8,city,Paso RoblesH,1
809,7,brewery-name,Flat 12 Bierwerks,-1
810,4,abv,,1
811,1,id,1610,-1
812,8,city,tiSonthm,1
813,7,brewery-name,Flesk Brewing Company,-1
814,2,beer-name,,1
815,7,brewery-name,Flying Dog Brewery,-1
816,9,state,VAd,1
817,0,index,818,-1
818,4,abv,0.078O,1
819,0,index,820,-1
820,9,state,RIx,1
821,3,style,American Blonde Ale,-1
822,4,abv,H0.05,1
823,5,ibu,65,-1
824,3,style,PenBlA leailge a,1
825,7,brewery-name,Fort George Brewery,-1
826,4,abv,0.045j,1
827,8,city,Astoria,-1
828,5,ibu,h,1
829,4,abv,0.067,-1
830,6,brewery_id,,1
831,9,state,OR,-1
832,8,city,AstoriaO,1
833,6,brewery_id,206,-1
834,0,index,835o,1
835,1,id,318,-1
836,6,brewery_id,,1
837,8,city,San Francisco,-1
838,7,brewery-name,Fort Point Beer Companyl,1
839,7,brewery-name,Fort Point Beer Company,-1
840,6,brewery_id,,1
841,3,style,Scotch Ale / Wee Heavy,-1
842,5,ibu,,1
843,4,abv,0.047,-1
844,8,city,aDllas,1
845,7,brewery-name,Four Corners Brewing Company,-1
846,0,index,f847,1
847,9,state,IN,-1
848,6,brewery_id,U22,1
849,1,id,2611,-1
850,1,id,,1
851,5,ibu,,-1
852,9,state,oAZ,1
853,6,brewery_id,160,-1
854,9,state,AZP,1
855,7,brewery-name,Four Peaks Brewing Company,-1
856,5,ibu,,1
857,6,brewery_id,160,-1
858,1,id,,1
859,3,style,American Porter,-1
860,1,id,x2427,1
861,3,style,American Pale Ale (APA),-1
862,2,beer-name,fBig Star White IPA,1
863,2,beer-name,Old Detroit,-1
864,9,state,MIP,1
865,8,city,Frankenmuth,-1
866,8,city,,1
867,8,city,San Antonio,-1
868,1,id,5252,1
869,6,brewery_id,66,-1
870,5,ibu,t,1
871,0,index,872,-1
872,4,abv,0.059u,1
873,1,id,2520,-1
874,0,index,875F,1
875,6,brewery_id,460,-1
876,0,index,787,1
877,1,id,901,-1
878,4,abv,,1
879,9,state,WA,-1
880,4,abv,,1
881,9,state,NC,-1
882,1,id,1260W,1
883,3,style,Extra Special / Strong Bitter (ESB),-1
884,0,index,,1
885,9,state,NC,-1
886,3,style,American IPAR,1
887,7,brewery-name,Geneva Lake Brewing Company,-1
888,1,id,,1
889,9,state,ME,-1
890,8,city,sLeAglns eo,1
891,9,state,CA,-1
892,0,index,389,1
893,8,city,Los Angeles,-1
894,1,id,6411,1
895,3,style,American IPA,-1
896,3,style,Hefeweizenb,1
897,1,id,1399,-1
898,0,index,g899,1
899,7,brewery-name,Golden Road Brewing,-1
900,8,city,,1
901,6,brewery_id,240,-1
902,0,index,y903,1
903,4,abv,0.059,-1
904,8,city,,1
905,9,state,MI,-1
906,6,brewery_id,,1
907,5,ibu,18,-1
908,6,brewery_id,478w,1
909,5,ibu,103,-1
910,0,index,,1
911,8,city,Birmingham,-1
912,6,brewery_id,,1
913,9,state,OR,-1
914,6,brewery_id,R196,1
915,4,abv,0.054,-1
916,2,beer-name,I312 Urban Pale Ale,1
917,5,ibu,18,-1
918,9,state,ILf,1
919,6,brewery_id,88,-1
920,5,ibu,19e,1
921,2,beer-name,White Water Wheat,-1
922,5,ibu,W,1
923,1,id,143,-1
924,8,city,Williamst,1
925,8,city,Farmers Branch,-1
926,3,style,noEl iwh erlBAgns,1
927,3,style,American Pale Ale (APA),-1
928,1,id,2303o,1
929,2,beer-name,Cherry Ale,-1
930,5,ibu,33B,1
931,0,index,932,-1
932,8,city,,1
933,4,abv,0.053,-1
934,7,brewery-name,Great Crescent BreweryK,1
935,6,brewery_id,165,-1
936,6,brewery_id,165H,1
937,2,beer-name,Cherry Ale (1),-1
938,2,beer-name,eA1ua (Lg a0rro2)r1,1
939,9,state,IN,-1
